session_id,time_elapsed,valve_V1,valve_V2,valve_V3,furnaceTempSp,furnaceTemp,columnPres,columnLevel,defect_pump_fail,defect_coil_overheat,defect_valve_jam,defect_power_fail,defect_air_fail,defect_steam_fail,accident_risk,status,scenario_type,dataset_version
85,61,1,0,0,100.0,287.82,0.299,41.06,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,62,1,0,0,100.0,285.6,0.297,41.02,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,63,1,0,0,100.0,283.45,0.294,40.99,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,64,1,0,0,100.0,281.07,0.29,40.96,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,65,1,0,0,100.0,278.97,0.287,40.91,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,66,1,0,0,100.0,276.76,0.283,40.87,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,67,1,0,0,100.0,274.47,0.279,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,68,1,0,0,100.0,272.41,0.275,40.85,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,69,1,0,0,100.0,270.33,0.272,40.87,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,70,1,0,0,100.0,268.32,0.267,40.91,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,71,1,0,0,100.0,266.06,0.263,40.9,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,72,1,0,0,100.0,263.96,0.259,40.93,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,73,1,0,0,100.0,261.76,0.253,40.97,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,74,1,0,0,100.0,259.54,0.247,41.01,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,75,1,0,0,100.0,257.59,0.242,41.0,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,76,1,0,0,100.0,255.53,0.236,40.96,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,77,1,0,0,100.0,253.56,0.231,40.93,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,78,1,0,0,100.0,251.73,0.225,40.93,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,79,1,0,0,100.0,249.99,0.22,40.91,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,80,1,0,0,100.0,247.92,0.214,40.87,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,81,1,0,0,100.0,246.23,0.209,40.82,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,82,1,0,0,100.0,244.43,0.203,40.8,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,83,1,0,0,100.0,242.58,0.196,40.76,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,84,1,0,0,100.0,240.8,0.191,40.8,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,85,1,0,0,100.0,239.17,0.186,40.82,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,86,1,0,0,100.0,237.57,0.179,40.85,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,87,1,0,0,100.0,235.75,0.173,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,88,1,0,0,100.0,234.18,0.166,40.87,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,89,1,0,0,100.0,232.35,0.16,40.83,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,90,1,0,0,100.0,230.59,0.154,40.88,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,91,1,0,0,100.0,229.01,0.148,40.84,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,92,1,0,0,100.0,227.31,0.141,40.8,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,93,1,0,0,100.0,225.48,0.134,40.8,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,94,1,0,0,100.0,223.68,0.128,40.83,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,95,1,0,0,100.0,222.02,0.121,40.84,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,96,1,0,0,100.0,220.39,0.115,40.88,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,97,1,0,0,100.0,218.91,0.109,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,98,1,0,0,100.0,217.43,0.103,40.86,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,99,1,0,0,100.0,215.97,0.096,40.9,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,100,1,0,0,100.0,214.59,0.09,40.9,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,101,1,0,0,100.0,213.01,0.083,40.9,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,102,1,0,0,100.0,211.34,0.078,40.93,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,103,1,0,0,100.0,209.84,0.071,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,104,1,0,0,100.0,208.43,0.064,40.85,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,105,1,0,0,100.0,206.97,0.058,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,106,1,0,0,100.0,205.49,0.052,40.87,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,107,1,0,0,100.0,204.08,0.05,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,108,1,0,0,100.0,202.79,0.05,40.87,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,109,1,0,0,100.0,201.52,0.05,40.86,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,110,1,0,0,100.0,200.25,0.05,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,111,1,0,0,100.0,198.94,0.05,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,112,1,0,0,100.0,197.5,0.05,40.85,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,113,1,0,0,100.0,196.11,0.05,40.88,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,114,1,0,0,100.0,194.82,0.05,40.85,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,115,1,0,0,100.0,193.44,0.05,40.86,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,116,1,0,0,100.0,192.03,0.05,40.88,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,117,1,0,0,100.0,190.74,0.05,40.85,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,118,1,0,0,100.0,189.36,0.05,40.87,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,119,1,0,0,100.0,188.12,0.05,40.9,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,120,1,0,0,100.0,186.75,0.05,40.88,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,121,1,0,0,100.0,185.57,0.05,40.87,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,122,1,0,0,100.0,184.26,0.05,40.86,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,123,1,0,0,100.0,183.11,0.05,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,124,1,0,0,100.0,181.86,0.05,40.93,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,125,1,0,0,100.0,180.83,0.05,40.91,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,126,1,0,0,100.0,179.76,0.05,40.88,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,127,1,0,0,100.0,178.7,0.05,40.84,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,128,1,0,0,100.0,177.62,0.05,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,129,1,0,0,100.0,176.55,0.05,40.9,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,130,1,0,0,100.0,175.44,0.05,40.91,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,131,1,0,0,100.0,174.26,0.05,40.95,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,132,1,0,0,100.0,173.28,0.05,40.93,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,133,1,0,0,100.0,172.16,0.05,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,134,1,0,0,100.0,171.15,0.05,40.93,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,135,1,0,0,100.0,170.0,0.05,40.91,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,136,1,0,0,100.0,168.8,0.05,40.96,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,137,1,0,0,100.0,167.9,0.05,40.95,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,138,1,0,0,100.0,166.75,0.05,40.99,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,139,1,0,0,100.0,165.63,0.05,40.99,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,140,1,0,0,100.0,164.52,0.05,41.0,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,141,1,0,0,100.0,163.47,0.05,41.0,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,142,1,0,0,100.0,162.29,0.05,41.01,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,143,1,0,0,100.0,161.42,0.05,40.99,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,144,1,0,0,100.0,160.21,0.05,40.99,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,145,1,0,0,100.0,159.07,0.05,40.95,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,146,1,0,0,100.0,157.97,0.05,40.91,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,147,1,0,0,100.0,157.05,0.05,40.91,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,148,1,0,0,100.0,156.07,0.05,40.93,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,149,1,0,0,100.0,155.27,0.05,40.96,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,150,1,0,0,100.0,154.34,0.05,40.91,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,151,1,0,0,100.0,153.43,0.05,40.89,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,152,1,0,0,100.0,152.37,0.05,40.87,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,153,1,0,0,100.0,151.64,0.05,40.88,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,154,1,0,0,100.0,150.54,0.05,40.85,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,155,1,0,0,100.0,149.56,0.05,40.83,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,156,1,0,0,100.0,148.6,0.05,40.85,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,157,1,0,0,100.0,147.82,0.05,40.8,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,158,1,0,0,100.0,147.02,0.05,40.76,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,159,1,0,0,100.0,146.06,0.05,40.78,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,160,1,0,0,100.0,145.33,0.05,40.83,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,161,1,0,0,100.0,144.35,0.05,40.88,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,162,1,0,0,100.0,143.32,0.05,40.92,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,163,1,0,0,100.0,142.37,0.05,40.94,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,164,1,0,0,100.0,141.55,0.05,40.9,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,165,1,0,0,100.0,140.87,0.05,40.88,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,166,1,0,0,100.0,139.94,0.05,40.92,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,167,1,0,0,100.0,139.13,0.05,40.9,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,168,1,0,0,100.0,138.39,0.05,40.9,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,169,1,0,0,100.0,137.45,0.05,40.95,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,170,1,0,0,100.0,136.49,0.05,40.96,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,171,1,0,0,100.0,135.85,0.05,40.96,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,172,1,0,0,100.0,135.03,0.05,40.99,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,173,1,0,0,100.0,134.15,0.05,40.98,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,174,1,0,0,100.0,133.53,0.05,41.0,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,175,1,0,0,100.0,132.93,0.05,40.96,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,176,1,0,0,100.0,132.07,0.05,40.96,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,177,1,0,0,100.0,131.49,0.05,40.94,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,178,1,0,0,100.0,130.93,0.05,40.9,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,179,1,0,0,100.0,130.13,0.05,40.91,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,180,1,0,0,100.0,129.32,0.05,40.88,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,181,1,0,0,100.0,128.66,0.05,40.83,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,182,1,0,0,100.0,128.07,0.05,40.84,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,183,1,0,0,100.0,127.27,0.05,40.84,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,184,1,0,0,100.0,126.4,0.05,40.83,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,185,1,0,0,100.0,125.73,0.05,40.87,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,186,1,0,0,100.0,125.2,0.05,40.84,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
85,187,1,0,0,100.0,124.55,0.05,40.88,1,0,0,0,0,0,0.0,running,defect_pump,2026-08-08-v2
86,1,1,0,1,280.0,279.9,0.345,49.92,0,0,0,0,0,0,12.5,running,defect_steam,2026-08-08-v2
86,2,1,0,1,280.0,279.97,0.341,49.81,0,0,0,0,0,0,11.39,running,defect_steam,2026-08-08-v2
86,3,1,0,1,280.0,280.04,0.336,49.74,0,0,0,0,0,0,10.0,running,defect_steam,2026-08-08-v2
86,4,1,0,1,280.0,280.11,0.332,49.69,0,0,0,0,0,0,8.89,running,defect_steam,2026-08-08-v2
86,5,1,0,1,280.0,280.13,0.328,49.61,0,0,0,0,0,0,7.78,running,defect_steam,2026-08-08-v2
86,6,1,0,1,280.0,279.94,0.325,49.47,0,0,0,0,0,0,6.94,running,defect_steam,2026-08-08-v2
86,7,1,0,1,280.0,279.89,0.322,49.42,0,0,0,0,0,0,6.11,running,defect_steam,2026-08-08-v2
86,8,1,0,1,280.0,279.73,0.318,49.32,0,0,0,0,0,0,5.0,running,defect_steam,2026-08-08-v2
86,9,1,0,1,280.0,279.96,0.315,49.19,0,0,0,0,0,0,4.17,running,defect_steam,2026-08-08-v2
86,10,1,0,1,280.0,279.82,0.311,49.07,0,0,0,0,0,0,3.06,running,defect_steam,2026-08-08-v2
86,11,1,0,1,280.0,279.95,0.307,48.99,0,0,0,0,0,0,1.94,running,defect_steam,2026-08-08-v2
86,12,1,0,1,280.0,279.8,0.305,48.88,0,0,0,0,0,0,1.39,running,defect_steam,2026-08-08-v2
86,13,1,0,1,280.0,279.83,0.302,48.77,0,0,0,0,0,0,0.56,running,defect_steam,2026-08-08-v2
86,14,1,0,1,280.0,279.83,0.299,48.63,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,15,1,0,1,280.0,279.79,0.295,48.55,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,16,1,0,1,280.0,279.78,0.293,48.41,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,17,1,0,1,280.0,279.92,0.29,48.3,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,18,1,0,1,280.0,279.74,0.287,48.22,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,19,1,0,1,280.0,279.7,0.285,48.11,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,20,1,0,1,280.0,279.72,0.283,47.98,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,21,1,0,1,280.0,279.78,0.282,47.88,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,22,1,0,1,280.0,279.7,0.281,47.75,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,23,1,0,1,280.0,279.95,0.278,47.64,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,24,1,0,1,280.0,279.84,0.276,47.52,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,25,1,0,1,280.0,279.7,0.275,47.39,0,0,0,0,0,0,0.0,running,defect_steam,2026-08-08-v2
86,26,1,0,1,280.0,279.83,0.279,47.5,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,27,1,0,1,280.0,279.77,0.283,47.66,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,28,1,0,1,280.0,279.67,0.286,47.76,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,29,1,0,1,280.0,279.55,0.29,47.94,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,30,1,0,1,280.0,279.79,0.293,48.05,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,31,1,0,1,280.0,279.89,0.296,48.19,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,32,1,0,1,280.0,280.02,0.299,48.33,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,33,1,0,1,280.0,279.99,0.302,48.43,0,0,0,0,0,1,0.56,running,defect_steam,2026-08-08-v2
86,34,1,0,1,280.0,279.89,0.305,48.59,0,0,0,0,0,1,1.39,running,defect_steam,2026-08-08-v2
86,35,1,0,1,280.0,279.89,0.308,48.75,0,0,0,0,0,1,2.22,running,defect_steam,2026-08-08-v2
86,36,1,0,1,280.0,279.75,0.311,48.89,0,0,0,0,0,1,3.06,running,defect_steam,2026-08-08-v2
86,37,1,0,1,280.0,279.75,0.313,49.01,0,0,0,0,0,1,3.61,running,defect_steam,2026-08-08-v2
86,38,1,0,1,280.0,279.69,0.317,49.19,0,0,0,0,0,1,4.72,running,defect_steam,2026-08-08-v2
86,39,1,0,1,280.0,279.8,0.32,49.29,0,0,0,0,0,1,5.56,running,defect_steam,2026-08-08-v2
86,40,1,0,1,280.0,279.8,0.322,49.42,0,0,0,0,0,1,6.11,running,defect_steam,2026-08-08-v2
86,41,1,0,1,277.0,279.15,0.323,49.53,0,0,0,0,0,1,6.39,running,defect_steam,2026-08-08-v2
86,42,1,0,1,277.0,278.7,0.324,49.65,0,0,0,0,0,1,6.67,running,defect_steam,2026-08-08-v2
86,43,1,0,1,274.0,277.95,0.325,49.77,0,0,0,0,0,1,6.94,running,defect_steam,2026-08-08-v2
86,44,1,0,1,274.0,277.0,0.326,49.94,0,0,0,0,0,1,7.22,running,defect_steam,2026-08-08-v2
86,45,1,0,1,274.0,276.48,0.327,50.08,0,0,0,0,0,1,7.5,running,defect_steam,2026-08-08-v2
86,46,1,0,1,271.0,275.49,0.329,50.24,0,0,0,0,0,1,8.06,running,defect_steam,2026-08-08-v2
86,47,1,0,1,271.0,274.7,0.331,50.38,0,0,0,0,0,1,8.61,running,defect_steam,2026-08-08-v2
86,48,1,0,1,268.0,273.5,0.332,50.5,0,0,0,0,0,1,8.89,running,defect_steam,2026-08-08-v2
86,49,1,0,1,268.0,272.38,0.332,50.62,0,0,0,0,0,1,8.89,running,defect_steam,2026-08-08-v2
86,50,1,0,1,268.0,271.59,0.332,50.79,0,0,0,0,0,1,8.89,running,defect_steam,2026-08-08-v2
86,51,1,0,1,268.0,270.71,0.333,50.92,0,0,0,0,0,1,9.17,running,defect_steam,2026-08-08-v2
86,52,1,0,1,265.0,269.42,0.333,51.09,0,0,0,0,0,1,9.17,running,defect_steam,2026-08-08-v2
86,53,1,0,1,265.0,268.48,0.333,51.24,0,0,0,0,0,1,9.17,running,defect_steam,2026-08-08-v2
86,54,1,0,1,265.0,267.93,0.332,51.34,0,0,0,0,0,1,8.89,running,defect_steam,2026-08-08-v2
86,55,1,0,1,262.0,266.75,0.331,51.52,0,0,0,0,0,1,8.61,running,defect_steam,2026-08-08-v2
86,56,1,0,1,259.0,265.37,0.33,51.7,0,0,0,0,0,1,8.33,running,defect_steam,2026-08-08-v2
86,57,1,0,1,256.0,263.48,0.329,51.84,0,0,0,0,0,1,8.06,running,defect_steam,2026-08-08-v2
86,58,1,0,1,253.0,261.55,0.328,52.04,0,0,0,0,0,1,7.78,running,defect_steam,2026-08-08-v2
86,59,1,0,1,250.0,259.43,0.327,52.15,0,0,0,0,0,1,7.5,running,defect_steam,2026-08-08-v2
86,60,1,0,1,247.0,257.1,0.324,52.29,0,0,0,0,0,1,6.67,running,defect_steam,2026-08-08-v2
86,61,1,0,1,244.0,254.34,0.322,52.4,0,0,0,0,0,1,6.11,running,defect_steam,2026-08-08-v2
86,62,1,0,1,241.0,251.7,0.32,52.6,0,0,0,0,0,1,5.56,running,defect_steam,2026-08-08-v2
86,63,1,0,1,240.0,249.19,0.317,52.71,0,0,0,0,0,1,4.72,running,defect_steam,2026-08-08-v2
86,64,1,0,1,240.0,247.42,0.314,52.85,0,0,0,0,0,1,3.89,running,defect_steam,2026-08-08-v2
86,65,1,0,1,240.0,245.9,0.31,53.02,0,0,0,0,0,1,2.78,running,defect_steam,2026-08-08-v2
86,66,1,0,1,240.0,244.53,0.307,53.16,0,0,0,0,0,1,1.94,running,defect_steam,2026-08-08-v2
86,67,1,0,1,240.0,243.44,0.302,53.33,0,0,0,0,0,1,0.56,running,defect_steam,2026-08-08-v2
86,68,1,0,1,240.0,242.91,0.298,53.45,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,69,1,0,1,240.0,242.39,0.295,53.59,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,70,1,0,1,240.0,241.78,0.292,53.71,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,71,1,0,1,240.0,241.32,0.289,53.83,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,72,1,0,1,240.0,241.01,0.287,53.98,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,73,1,0,1,240.0,240.78,0.284,54.16,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,74,1,0,1,240.0,240.76,0.281,54.33,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,75,1,0,1,240.0,240.72,0.277,54.5,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,76,1,0,1,240.0,240.68,0.273,54.63,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,77,1,0,1,240.0,240.66,0.271,54.76,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,78,1,0,1,240.0,240.55,0.268,54.91,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,79,1,0,1,240.0,240.61,0.266,55.02,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,80,1,0,1,240.0,240.4,0.265,55.19,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,81,1,0,1,240.0,240.42,0.264,55.36,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,82,1,0,1,240.0,240.23,0.262,55.48,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,83,1,0,1,240.0,240.08,0.259,55.65,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,84,1,0,1,240.0,240.19,0.257,55.84,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,85,1,0,1,240.0,240.07,0.254,55.99,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,86,1,0,1,240.0,240.02,0.252,56.12,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,87,1,0,1,240.0,239.98,0.25,56.26,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,88,1,0,1,240.0,239.9,0.249,56.37,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,89,1,0,1,240.0,239.94,0.247,56.57,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,90,1,0,1,240.0,239.86,0.245,56.71,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,91,1,0,1,240.0,239.92,0.243,56.83,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,92,1,0,1,240.0,239.78,0.241,57.01,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,93,1,0,1,240.0,239.73,0.241,57.12,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,94,1,0,1,240.0,239.59,0.24,57.25,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,95,1,0,1,240.0,239.67,0.239,57.42,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,96,1,0,1,240.0,239.6,0.239,57.61,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,97,1,0,1,240.0,239.88,0.238,57.71,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,98,1,0,1,240.0,239.98,0.238,57.86,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,99,1,0,1,240.0,240.13,0.236,58.05,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,100,1,0,1,240.0,240.14,0.236,58.25,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,101,1,0,1,240.0,240.13,0.236,58.42,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,102,1,0,1,240.0,239.99,0.236,58.56,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,103,1,0,1,240.0,240.17,0.236,58.68,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
86,104,1,0,1,240.0,240.27,0.236,58.84,0,0,0,0,0,1,0.0,running,defect_steam,2026-08-08-v2
