session_id,time_elapsed,valve_V1,valve_V2,valve_V3,furnaceTempSp,furnaceTemp,columnPres,columnLevel,defect_pump_fail,defect_coil_overheat,defect_valve_jam,defect_power_fail,defect_air_fail,defect_steam_fail,accident_risk,status
159,35,1,0,1,20.0,245.16,0.228,47.07,0,0,0,1,0,0,0.0,running
159,36,1,0,1,20.0,238.61,0.22,47.06,0,0,0,1,0,0,0.0,running
159,37,1,0,1,20.0,232.33,0.213,47.03,0,0,0,1,0,0,0.0,running
159,38,1,0,1,20.0,226.55,0.203,47.03,0,0,0,1,0,0,0.0,running
159,39,0,0,1,100.0,220.86,0.193,47.01,0,0,0,1,0,0,0.0,running
159,40,0,0,1,100.0,215.17,0.183,47.0,0,0,0,1,0,0,0.0,running
159,41,0,0,1,100.0,209.56,0.171,46.95,0,0,0,1,0,0,0.0,running
159,42,0,0,1,100.0,204.11,0.158,46.95,0,0,0,1,0,0,0.0,running
159,43,0,0,1,100.0,199.12,0.146,46.92,0,0,0,1,0,0,0.0,running
159,44,0,0,1,100.0,193.96,0.135,46.89,0,0,0,1,0,0,0.0,running
159,45,0,0,1,100.0,189.34,0.122,46.89,0,0,0,1,0,0,0.0,running
159,46,0,0,1,100.0,184.77,0.109,46.9,0,0,0,1,0,0,0.0,running
159,47,0,0,1,100.0,180.38,0.096,46.86,0,0,0,1,0,0,0.0,running
159,48,0,0,1,100.0,175.96,0.082,46.9,0,0,0,1,0,0,0.0,running
159,49,0,0,1,100.0,171.73,0.068,46.9,0,0,0,1,0,0,0.0,running
159,50,0,0,1,100.0,167.66,0.054,46.93,0,0,0,1,0,0,0.0,running
159,51,0,0,1,100.0,163.8,0.05,46.92,0,0,0,1,0,0,0.0,running
159,52,0,0,1,100.0,160.09,0.05,46.9,0,0,0,1,0,0,0.0,running
159,53,0,0,1,100.0,156.32,0.05,46.94,0,0,0,1,0,0,0.0,running
159,54,0,0,1,100.0,152.79,0.05,46.93,0,0,0,1,0,0,0.0,running
159,55,0,0,1,100.0,149.23,0.05,46.95,0,0,0,1,0,0,0.0,running
159,56,0,0,1,100.0,145.81,0.05,46.93,0,0,0,1,0,0,0.0,running
159,57,0,0,1,100.0,142.31,0.05,46.92,0,0,0,1,0,0,0.0,running
159,58,0,0,1,100.0,138.96,0.05,46.9,0,0,0,1,0,0,0.0,running
159,59,0,0,1,100.0,135.89,0.05,46.91,0,0,0,1,0,0,0.0,running
159,60,0,0,1,100.0,132.65,0.05,46.91,0,0,0,1,0,0,0.0,running
159,61,0,0,1,100.0,129.79,0.05,46.96,0,0,0,1,0,0,0.0,running
159,62,0,0,1,100.0,127.07,0.05,46.94,0,0,0,1,0,0,0.0,running
159,63,0,0,1,100.0,124.33,0.05,46.97,0,0,0,1,0,0,0.0,running
159,64,0,0,1,100.0,121.6,0.05,46.92,0,0,0,1,0,0,0.0,running
159,65,0,0,1,100.0,119.04,0.05,46.95,0,0,0,1,0,0,0.0,running
159,66,0,0,1,100.0,116.53,0.05,46.95,0,0,0,1,0,0,0.0,running
159,67,0,0,1,100.0,114.12,0.05,46.93,0,0,0,1,0,0,0.0,running
159,68,0,0,1,100.0,111.64,0.05,46.92,0,0,0,1,0,0,0.0,running
159,69,0,0,1,100.0,109.21,0.05,46.9,0,0,0,1,0,0,0.0,running
159,70,0,0,1,100.0,107.0,0.05,46.86,0,0,0,1,0,0,0.0,running
159,71,0,0,1,100.0,104.86,0.05,46.86,0,0,0,1,0,0,0.0,running
159,72,0,0,1,100.0,102.77,0.05,46.82,0,0,0,1,0,0,0.0,running
159,73,0,0,1,100.0,100.78,0.05,46.87,0,0,0,1,0,0,0.0,running
159,74,0,0,1,100.0,98.76,0.05,46.91,0,0,0,1,0,0,0.0,running
159,75,0,0,1,100.0,96.84,0.05,46.87,0,0,0,1,0,0,0.0,running
159,76,0,0,1,100.0,94.99,0.05,46.84,0,0,0,1,0,0,0.0,running
159,77,0,0,1,100.0,93.04,0.05,46.81,0,0,0,1,0,0,0.0,running
159,78,0,0,1,100.0,91.1,0.05,46.83,0,0,0,1,0,0,0.0,running
159,79,0,0,1,100.0,89.39,0.05,46.81,0,0,0,1,0,0,0.0,running
159,80,0,0,1,100.0,87.71,0.05,46.83,0,0,0,1,0,0,0.0,running
159,81,0,0,1,100.0,86.01,0.05,46.82,0,0,0,1,0,0,0.0,running
159,82,0,0,1,100.0,84.29,0.05,46.78,0,0,0,1,0,0,0.0,running
159,83,0,0,1,100.0,82.8,0.05,46.75,0,0,0,1,0,0,0.0,running
159,84,0,0,1,100.0,81.3,0.05,46.76,0,0,0,1,0,0,0.0,running
159,85,0,0,1,100.0,79.68,0.05,46.78,0,0,0,1,0,0,0.0,running
159,86,0,0,1,100.0,78.21,0.05,46.81,0,0,0,1,0,0,0.0,running
159,87,0,0,1,100.0,76.85,0.05,46.83,0,0,0,1,0,0,0.0,running
159,88,0,0,1,100.0,75.68,0.05,46.8,0,0,0,1,0,0,0.0,running
159,89,0,0,1,100.0,74.36,0.05,46.8,0,0,0,1,0,0,0.0,running
159,90,0,0,1,100.0,73.16,0.05,46.8,0,0,0,1,0,0,0.0,running
159,91,0,0,1,100.0,71.85,0.05,46.76,0,0,0,1,0,0,0.0,running
159,92,0,0,1,100.0,70.68,0.05,46.77,0,0,0,1,0,0,0.0,running
159,93,0,0,1,100.0,69.37,0.05,46.8,0,0,0,1,0,0,0.0,running
159,94,0,0,1,100.0,68.32,0.05,46.77,0,0,0,1,0,0,0.0,running
159,95,0,0,1,100.0,67.13,0.05,46.78,0,0,0,1,0,0,0.0,running
159,96,0,0,1,100.0,66.15,0.05,46.78,0,0,0,1,0,0,0.0,running
159,97,0,0,1,100.0,65.26,0.05,46.81,0,0,0,1,0,0,0.0,running
159,98,0,0,1,100.0,64.48,0.05,46.83,0,0,0,1,0,0,0.0,running
159,99,0,0,1,100.0,63.64,0.05,46.82,0,0,0,1,0,0,0.0,running
159,100,0,0,1,100.0,62.54,0.05,46.78,0,0,0,1,0,0,0.0,running
159,101,0,0,1,100.0,61.77,0.05,46.75,0,0,0,1,0,0,0.0,running
159,102,0,0,1,100.0,60.75,0.05,46.8,0,0,0,1,0,0,0.0,running
159,103,0,0,1,100.0,60.04,0.05,46.8,0,0,0,1,0,0,0.0,running
159,104,0,0,1,100.0,59.44,0.05,46.77,0,0,0,1,0,0,0.0,running
159,105,0,0,1,100.0,58.6,0.05,46.78,0,0,0,1,0,0,0.0,running
159,106,0,0,1,100.0,58.04,0.05,46.74,0,0,0,1,0,0,0.0,running
159,107,0,0,1,100.0,57.43,0.05,46.77,0,0,0,1,0,0,0.0,running
159,108,0,0,1,100.0,56.76,0.05,46.75,0,0,0,1,0,0,0.0,running
159,109,0,0,1,100.0,56.18,0.05,46.74,0,0,0,1,0,0,0.0,running
159,110,0,0,1,100.0,55.68,0.05,46.77,0,0,0,1,0,0,0.0,running
159,111,0,0,1,100.0,54.9,0.05,46.81,0,0,0,1,0,0,0.0,running
159,112,0,0,1,100.0,54.23,0.05,46.82,0,0,0,1,0,0,0.0,running
159,113,0,0,1,100.0,53.73,0.05,46.78,0,0,0,1,0,0,0.0,running
159,114,0,0,1,100.0,53.3,0.05,46.75,0,0,0,1,0,0,0.0,running
159,115,0,0,1,100.0,52.67,0.05,46.77,0,0,0,1,0,0,0.0,running
159,116,0,0,1,100.0,52.13,0.05,46.76,0,0,0,1,0,0,0.0,running
159,117,0,0,1,100.0,51.72,0.05,46.72,0,0,0,1,0,0,0.0,running
159,118,0,0,1,100.0,51.36,0.05,46.69,0,0,0,1,0,0,0.0,running
159,119,0,0,1,100.0,51.0,0.05,46.67,0,0,0,1,0,0,0.0,running
159,120,0,0,1,100.0,50.65,0.05,46.64,0,0,0,1,0,0,0.0,running
159,121,0,0,1,100.0,50.1,0.05,46.67,0,0,0,1,0,0,0.0,running
159,122,0,0,1,100.0,49.55,0.05,46.68,0,0,0,1,0,0,0.0,running
159,123,0,0,1,100.0,49.2,0.05,46.65,0,0,0,1,0,0,0.0,running
159,124,0,0,1,100.0,48.66,0.05,46.7,0,0,0,1,0,0,0.0,running
159,125,0,0,1,100.0,48.0,0.05,46.71,0,0,0,1,0,0,0.0,running
159,126,0,0,1,100.0,47.59,0.05,46.72,0,0,0,1,0,0,0.0,running
159,127,0,0,1,100.0,47.08,0.05,46.71,0,0,0,1,0,0,0.0,running
159,128,0,0,1,100.0,46.53,0.05,46.68,0,0,0,1,0,0,0.0,running
159,129,0,0,1,100.0,46.08,0.05,46.65,0,0,0,1,0,0,0.0,running
159,130,0,0,1,100.0,45.54,0.05,46.63,0,0,0,1,0,0,0.0,running
159,131,0,0,1,100.0,44.99,0.05,46.63,0,0,0,1,0,0,0.0,running
160,1,1,0,1,280.0,279.96,0.249,49.92,0,0,0,0,0,0,0.0,running
160,2,1,0,1,280.0,280.03,0.249,49.84,0,0,0,0,0,0,0.0,running
160,3,1,0,1,280.0,279.99,0.248,49.79,0,0,0,0,0,0,0.0,running
160,4,1,0,1,280.0,280.17,0.249,49.73,0,0,0,0,0,0,0.0,running
160,5,1,0,1,280.0,280.25,0.249,49.65,0,0,0,0,0,0,0.0,running
160,6,1,0,1,280.0,280.37,0.249,49.54,0,0,0,0,0,0,0.0,running
160,7,1,0,1,280.0,280.39,0.249,49.47,0,0,0,0,0,0,0.0,running
160,8,1,0,1,280.0,280.29,0.248,49.35,0,0,0,0,0,0,0.0,running
160,9,1,0,1,280.0,280.19,0.249,49.26,0,0,0,0,0,0,0.0,running
160,10,1,0,1,280.0,280.35,0.25,49.19,0,0,0,0,0,0,0.0,running
160,11,1,0,1,280.0,280.32,0.249,49.05,0,0,0,0,0,0,0.0,running
160,12,1,0,1,280.0,280.25,0.249,48.92,0,0,0,0,0,0,0.0,running
160,13,1,0,1,280.0,280.06,0.248,48.8,0,0,0,0,0,0,0.0,running
160,14,1,0,1,280.0,280.24,0.249,48.71,0,0,0,0,0,0,0.0,running
160,15,1,0,1,280.0,280.35,0.249,48.64,0,0,0,0,0,0,0.0,running
160,16,1,0,1,330.0,290.22,0.251,48.55,0,0,0,0,0,0,0.0,running
160,17,1,0,1,330.0,298.14,0.254,48.46,0,0,0,0,0,0,0.0,running
160,18,1,0,1,330.0,304.63,0.259,48.31,0,0,0,0,0,0,0.0,running
160,19,1,0,1,330.0,309.84,0.264,48.2,0,0,0,0,0,0,0.0,running
160,20,1,0,1,330.0,313.81,0.27,48.07,0,0,0,0,0,0,2.18,running
160,21,1,0,1,330.0,317.13,0.277,47.99,0,0,0,0,0,0,4.07,running
160,22,1,0,1,330.0,319.56,0.284,47.87,0,0,0,0,0,0,5.46,running
160,23,1,0,1,330.0,321.82,0.29,47.78,0,0,0,0,0,0,6.75,running
160,24,1,0,1,330.0,323.56,0.296,47.66,0,0,0,0,0,0,7.75,running
160,25,1,0,1,330.0,324.77,0.302,47.52,0,0,0,0,0,0,9.0,running
160,26,1,0,1,330.0,325.63,0.308,47.39,0,0,0,0,0,0,11.15,running
160,27,1,0,1,330.0,326.44,0.315,47.27,0,0,0,0,0,0,13.56,running
160,28,1,0,1,330.0,327.07,0.321,47.15,0,0,0,0,0,0,15.59,running
160,29,1,0,1,330.0,327.74,0.326,47.04,0,0,0,0,0,0,17.36,running
160,30,1,0,1,330.0,328.36,0.331,46.97,0,0,0,0,0,0,19.1,running
160,31,1,0,1,330.0,328.76,0.335,46.84,0,0,0,0,0,0,20.44,running
160,32,1,0,1,330.0,329.14,0.341,46.79,0,0,0,0,0,0,22.33,running
160,33,1,0,1,330.0,329.22,0.347,46.65,0,0,0,0,0,0,24.04,running
160,34,1,0,1,330.0,329.21,0.352,46.59,0,0,0,0,0,0,25.42,running
160,35,1,0,1,330.0,329.35,0.356,46.49,0,0,0,0,0,0,26.61,running
160,36,1,1,1,330.0,329.29,0.361,46.36,0,0,1,0,0,0,27.97,running
160,37,1,1,1,330.0,329.35,0.365,46.27,0,0,1,0,0,0,29.11,running
160,38,1,1,1,330.0,329.55,0.368,46.21,0,0,1,0,0,0,30.06,running
160,39,1,1,1,330.0,329.62,0.371,46.11,0,0,1,0,0,0,30.93,running
160,40,1,1,1,330.0,329.67,0.374,46.06,0,0,1,0,0,0,31.8,running
160,41,1,1,1,330.0,329.78,0.376,45.98,0,0,1,0,0,0,32.41,running
160,42,1,1,1,330.0,329.97,0.379,45.85,0,0,1,0,0,0,33.36,running
160,43,1,1,1,330.0,330.11,0.382,45.76,0,0,1,0,0,0,34.27,running
160,44,1,1,1,330.0,330.07,0.384,45.62,0,0,1,0,0,0,34.8,running
160,45,1,1,1,330.0,330.15,0.387,45.49,0,0,1,0,0,0,35.68,running
160,46,1,1,1,330.0,330.25,0.39,45.36,0,0,1,0,0,0,36.57,running
160,47,1,1,1,330.0,330.23,0.393,45.25,0,0,1,0,0,0,37.39,running
160,48,1,1,1,330.0,330.35,0.395,45.16,0,0,1,0,0,0,38.02,running
160,49,1,1,1,330.0,330.2,0.398,45.09,0,0,1,0,0,0,38.77,running
160,50,1,1,1,330.0,329.99,0.4,45.04,0,0,1,0,0,0,39.2,running
160,51,1,1,1,330.0,330.04,0.402,44.91,0,0,1,0,0,0,39.78,running
160,52,1,1,1,330.0,329.95,0.404,44.86,0,0,1,0,0,0,40.29,running
160,53,1,1,1,330.0,330.16,0.406,44.79,0,0,1,0,0,0,40.96,running
160,54,1,1,1,330.0,330.04,0.408,44.69,0,0,1,0,0,0,41.45,running
160,55,1,1,1,330.0,330.2,0.41,44.57,0,0,1,0,0,0,42.1,running
160,55,1,1,1,330.0,330.2,0.41,44.57,0,0,1,0,0,0,42.1,esd
161,1,1,0,0,150.0,150.05,0.224,50.45,0,0,0,0,0,0,0.0,running
161,2,1,0,0,150.0,149.91,0.199,50.99,0,0,0,0,0,0,0.0,running
161,3,1,0,0,150.0,150.01,0.175,51.54,0,0,0,0,0,0,0.0,running
161,4,1,0,0,150.0,150.14,0.152,52.08,0,0,0,0,0,0,0.0,running
161,5,1,0,0,150.0,149.97,0.131,52.55,0,0,0,0,0,0,0.0,running
161,6,1,0,0,150.0,149.92,0.112,53.08,0,0,0,0,0,0,0.0,running
161,7,1,0,0,150.0,149.92,0.093,53.57,0,0,0,0,0,0,0.0,running
161,8,1,0,0,150.0,149.75,0.076,54.08,0,0,0,0,0,0,0.0,running
161,9,1,0,0,150.0,149.62,0.06,54.54,0,0,0,0,0,0,0.0,running
161,10,1,0,0,150.0,149.59,0.05,55.08,0,0,0,0,0,0,0.0,running
161,11,1,0,0,150.0,149.51,0.05,55.58,0,0,0,0,0,0,0.0,running
161,12,1,0,0,150.0,149.76,0.05,56.1,0,0,0,0,0,0,0.0,running
161,13,1,0,0,150.0,149.71,0.05,56.63,0,0,0,0,0,0,0.0,running
161,14,1,0,0,150.0,149.81,0.05,57.09,0,0,0,0,0,0,0.0,running
161,15,1,0,0,150.0,149.92,0.05,57.58,0,0,0,0,0,0,0.0,running
161,16,1,0,0,150.0,149.95,0.05,58.04,0,0,0,0,0,0,0.0,running
161,17,1,0,0,150.0,149.8,0.05,58.54,0,0,0,0,0,0,0.0,running
161,18,1,0,0,150.0,149.86,0.05,59.08,0,0,0,0,0,0,0.0,running
161,19,1,0,0,150.0,149.74,0.05,59.61,0,0,0,0,0,0,0.0,running
161,20,1,0,0,150.0,149.99,0.05,60.15,0,0,0,0,0,0,0.0,running
161,21,1,0,1,220.0,163.98,0.05,60.07,0,0,0,0,0,0,0.0,running
161,22,1,0,1,220.0,175.3,0.05,60.0,0,0,0,0,0,0,0.0,running
161,23,1,0,1,220.0,184.42,0.05,59.88,0,0,0,0,0,0,0.0,running
161,24,1,0,1,220.0,191.6,0.05,59.77,0,0,0,0,0,0,0.0,running
161,25,1,0,1,220.0,197.43,0.05,59.63,0,0,0,0,0,0,0.0,running
161,26,1,0,1,220.0,201.93,0.05,59.49,0,0,0,0,0,0,0.0,running
161,27,1,0,1,220.0,205.61,0.05,59.39,0,0,0,0,0,0,0.0,running
161,28,1,0,1,220.0,208.53,0.05,59.27,0,0,0,0,0,0,0.0,running
161,29,1,0,1,220.0,210.65,0.05,59.14,0,0,0,0,0,0,0.0,running
161,30,1,0,1,220.0,212.57,0.05,59.08,0,0,0,0,0,0,0.0,running
161,31,1,0,1,220.0,214.06,0.05,58.94,0,0,0,0,0,0,0.0,running
161,32,1,0,1,220.0,215.26,0.05,58.79,0,0,0,0,0,0,0.0,running
161,33,1,0,1,220.0,216.18,0.05,58.68,0,0,0,0,0,0,0.0,running
161,34,1,0,1,220.0,217.0,0.05,58.62,0,0,0,0,0,0,0.0,running
161,35,1,0,1,220.0,217.57,0.05,58.49,0,0,0,0,0,0,0.0,running
161,36,1,0,1,220.0,218.02,0.05,58.44,0,0,0,0,0,0,0.0,running
161,37,1,0,1,220.0,218.27,0.05,58.31,0,0,0,0,0,0,0.0,running
161,38,1,0,1,220.0,218.48,0.05,58.17,0,0,0,0,0,0,0.0,running
161,39,1,0,1,220.0,218.96,0.05,58.08,0,0,0,0,0,0,0.0,running
161,40,1,0,1,220.0,219.36,0.05,58.0,0,0,0,0,0,0,0.0,running
161,41,1,0,1,220.0,219.47,0.05,57.93,0,0,0,0,0,0,0.0,running
161,42,1,0,1,220.0,219.55,0.05,57.86,0,0,0,0,0,0,0.0,running
161,43,1,0,1,220.0,219.5,0.05,57.73,0,0,0,0,0,0,0.0,running
161,44,1,0,1,220.0,219.55,0.05,57.67,0,0,0,0,0,0,0.0,running
161,45,1,0,1,220.0,219.54,0.05,57.52,0,0,0,0,0,0,0.0,running
161,46,1,0,1,220.0,219.59,0.05,57.43,0,0,0,0,0,0,0.0,running
161,47,1,0,1,220.0,219.53,0.05,57.29,0,0,0,0,0,0,0.0,running
161,48,1,0,1,220.0,219.74,0.05,57.17,0,0,0,0,0,0,0.0,running
161,49,1,0,1,220.0,219.88,0.05,57.07,0,0,0,0,0,0,0.0,running
161,50,1,0,1,220.0,219.84,0.05,57.01,0,0,0,0,0,0,0.0,running
161,51,1,0,1,220.0,219.92,0.05,56.89,0,0,0,0,0,0,0.0,running
161,52,1,0,1,220.0,220.06,0.05,56.83,0,0,0,0,0,0,0.0,running
161,53,1,0,1,220.0,220.13,0.05,56.72,0,0,0,0,0,0,0.0,running
161,54,1,0,1,220.0,220.01,0.05,56.65,0,0,0,0,0,0,0.0,running
161,55,1,0,1,220.0,220.03,0.05,56.52,0,0,0,0,0,0,0.0,running
161,56,1,0,1,220.0,220.12,0.05,56.44,0,0,0,0,0,0,0.0,running
161,57,1,0,1,220.0,220.15,0.05,56.35,0,0,0,0,0,0,0.0,running
161,58,1,0,1,220.0,220.29,0.05,56.21,0,0,0,0,0,0,0.0,running
161,59,1,0,1,220.0,220.06,0.05,56.11,0,0,0,0,0,0,0.0,running
161,60,1,0,1,220.0,220.1,0.05,55.98,0,0,0,0,0,0,0.0,running
161,61,1,0,1,280.0,232.21,0.051,55.9,0,0,0,0,0,0,0.0,running
161,62,1,0,1,280.0,241.6,0.053,55.82,0,0,0,0,0,0,0.0,running
161,63,1,0,1,280.0,249.31,0.058,55.77,0,0,0,0,0,0,0.0,running
161,64,1,0,1,280.0,255.3,0.063,55.71,0,0,0,0,0,0,0.0,running
161,65,1,0,1,280.0,260.23,0.069,55.58,0,0,0,0,0,0,0.0,running
161,66,1,0,1,280.0,264.06,0.076,55.47,0,0,0,0,0,0,0.0,running
161,67,1,0,1,280.0,267.06,0.082,55.41,0,0,0,0,0,0,0.0,running
161,68,1,0,1,280.0,269.46,0.088,55.3,0,0,0,0,0,0,0.0,running
161,69,1,0,1,280.0,271.54,0.095,55.15,0,0,0,0,0,0,0.0,running
161,70,1,0,1,280.0,273.39,0.102,55.04,0,0,0,0,0,0,0.0,running
161,71,1,0,1,280.0,274.89,0.108,54.89,0,0,0,0,0,0,0.0,running
161,72,1,0,1,280.0,275.75,0.114,54.79,0,0,0,0,0,0,0.0,running
161,73,1,0,1,280.0,276.8,0.12,54.66,0,0,0,0,0,0,0.0,running
161,74,1,0,1,280.0,277.48,0.126,54.52,0,0,0,0,0,0,0.0,running
161,75,1,0,1,280.0,278.08,0.133,54.4,0,0,0,0,0,0,0.0,running
161,76,1,0,1,280.0,278.36,0.14,54.28,0,0,0,0,0,0,0.0,running
161,77,1,0,1,280.0,278.67,0.145,54.15,0,0,0,0,0,0,0.0,running
161,78,1,0,1,280.0,278.79,0.151,54.04,0,0,0,0,0,0,0.0,running
161,79,1,0,1,280.0,278.89,0.157,53.99,0,0,0,0,0,0,0.0,running
161,80,1,0,1,280.0,279.1,0.162,53.94,0,0,0,0,0,0,0.0,running
161,81,1,0,1,280.0,279.27,0.167,53.82,0,0,0,0,0,0,0.0,running
161,82,1,0,1,280.0,279.61,0.172,53.7,0,0,0,0,0,0,0.0,running
161,83,1,0,1,280.0,279.8,0.177,53.63,0,0,0,0,0,0,0.0,running
161,84,1,0,1,280.0,279.77,0.18,53.58,0,0,0,0,0,0,0.0,running
161,85,1,0,1,280.0,279.88,0.185,53.49,0,0,0,0,0,0,0.0,running
161,86,1,0,1,280.0,280.0,0.188,53.38,0,0,0,0,0,0,0.0,running
161,87,1,0,1,280.0,280.05,0.192,53.27,0,0,0,0,0,0,0.0,running
161,88,1,0,1,280.0,279.97,0.195,53.17,0,0,0,0,0,0,0.0,running
161,89,1,0,1,280.0,279.99,0.199,53.07,0,0,0,0,0,0,0.0,running
161,90,1,0,1,280.0,279.95,0.202,52.98,0,0,0,0,0,0,0.0,running
161,91,1,0,1,280.0,280.12,0.204,52.9,0,0,0,0,0,0,0.0,running
161,92,1,0,1,280.0,280.13,0.206,52.81,0,0,0,0,0,0,0.0,running
161,93,1,0,1,280.0,280.13,0.208,52.74,0,0,0,0,0,0,0.0,running
161,94,1,0,1,280.0,279.98,0.211,52.6,0,0,0,0,0,0,0.0,running
161,95,1,0,1,280.0,280.17,0.213,52.51,0,0,0,0,0,0,0.0,running
161,96,1,0,1,280.0,280.25,0.216,52.41,0,0,0,0,0,0,0.0,running
161,97,1,0,1,280.0,280.35,0.218,52.3,0,0,0,0,0,0,0.0,running
161,98,1,0,1,280.0,280.27,0.22,52.19,0,0,0,0,0,0,0.0,running
161,99,1,0,1,280.0,280.19,0.222,52.07,0,0,0,0,0,0,0.0,running
161,100,1,0,1,280.0,280.2,0.224,51.92,0,0,0,0,0,0,0.0,running
161,101,1,0,1,280.0,279.99,0.226,51.86,0,0,0,0,0,0,0.0,running
161,102,1,0,1,280.0,280.14,0.227,51.72,0,0,0,0,0,0,0.0,running
161,103,1,0,1,280.0,280.13,0.228,51.64,0,0,0,0,0,0,0.0,running
161,104,1,0,1,280.0,280.02,0.23,51.52,0,0,0,0,0,0,0.0,running
161,105,1,0,1,280.0,280.08,0.23,51.39,0,0,0,0,0,0,0.0,running
161,106,1,0,1,280.0,280.15,0.23,51.27,0,0,0,0,0,0,0.0,running
161,107,1,0,1,280.0,280.08,0.232,51.22,0,0,0,0,0,0,0.0,running
161,108,1,0,1,280.0,280.03,0.232,51.11,0,0,0,0,0,0,0.0,running
161,109,1,0,1,280.0,279.89,0.232,51.02,0,0,0,0,0,0,0.0,running
161,110,1,0,1,280.0,279.84,0.232,50.91,0,0,0,0,0,0,0.0,running
161,111,1,0,1,280.0,279.89,0.234,50.78,0,0,0,0,0,0,0.0,running
161,112,1,0,1,280.0,280.06,0.235,50.72,0,0,0,0,0,0,0.0,running
161,113,1,0,1,280.0,280.23,0.236,50.58,0,0,0,0,0,0,0.0,running
161,114,1,0,1,280.0,280.13,0.237,50.52,0,0,0,0,0,0,0.0,running
161,115,1,0,1,280.0,279.91,0.238,50.45,0,0,0,0,0,0,0.0,running
161,116,1,0,1,280.0,279.99,0.239,50.34,0,0,0,0,0,0,0.0,running
161,117,1,0,1,280.0,280.03,0.24,50.23,0,0,0,0,0,0,0.0,running
161,118,1,0,1,280.0,280.08,0.241,50.14,0,0,0,0,0,0,0.0,running
161,119,1,0,1,280.0,279.96,0.241,50.07,0,0,0,0,0,0,0.0,running
161,120,1,0,1,280.0,279.8,0.242,49.94,0,0,0,0,0,0,0.0,running
161,121,1,0,1,280.0,279.89,0.242,49.87,0,0,0,0,0,0,0.0,running
161,122,1,0,1,280.0,280.05,0.243,49.78,0,0,0,0,0,0,0.0,running
161,123,1,0,1,280.0,279.86,0.243,49.67,0,0,0,0,0,0,0.0,running
161,124,1,0,1,280.0,279.86,0.244,49.56,0,0,0,0,0,0,0.0,running
161,125,1,0,1,280.0,279.93,0.243,49.41,0,0,0,0,0,0,0.0,running
161,126,1,0,1,280.0,279.85,0.244,49.31,0,0,0,0,0,0,0.0,running
161,127,1,0,1,280.0,279.91,0.245,49.2,0,0,0,0,0,0,0.0,running
161,128,1,0,1,280.0,279.91,0.245,49.12,0,0,0,0,0,0,0.0,running
161,129,1,0,1,280.0,280.09,0.245,49.04,0,0,0,0,0,0,0.0,running
161,130,1,0,1,280.0,279.95,0.245,48.92,0,0,0,0,0,0,0.0,running
161,131,1,0,1,280.0,280.14,0.245,48.77,0,0,0,0,0,0,0.0,running
161,132,1,0,1,280.0,280.2,0.245,48.68,0,0,0,0,0,0,0.0,running
161,133,1,0,1,280.0,280.28,0.246,48.62,0,0,0,0,0,0,0.0,running
161,134,1,0,1,280.0,280.23,0.246,48.49,0,0,0,0,0,0,0.0,running
161,135,1,0,1,280.0,280.04,0.246,48.35,0,0,0,0,0,0,0.0,running
161,136,1,0,1,280.0,280.14,0.247,48.21,0,0,0,0,0,0,0.0,running
161,137,1,0,1,280.0,279.92,0.247,48.12,0,0,0,0,0,0,0.0,running
161,138,1,0,1,280.0,279.88,0.246,48.06,0,0,0,0,0,0,0.0,running
161,139,1,0,1,280.0,279.88,0.245,47.96,0,0,0,0,0,0,0.0,running
161,140,1,0,1,280.0,279.83,0.245,47.86,0,0,0,0,0,0,0.0,running
161,141,1,0,1,280.0,279.99,0.246,47.78,0,0,0,0,0,0,0.0,running
161,142,1,0,1,280.0,280.07,0.247,47.7,0,0,0,0,0,0,0.0,running
161,143,1,0,1,280.0,279.88,0.247,47.59,0,0,0,0,0,0,0.0,running
161,144,1,0,1,280.0,280.08,0.246,47.49,0,0,0,0,0,0,0.0,running
161,145,1,0,1,280.0,279.87,0.246,47.36,0,0,0,0,0,0,0.0,running
161,146,1,0,1,280.0,280.04,0.245,47.21,0,0,0,0,0,0,0.0,running
161,147,1,0,1,280.0,280.07,0.244,47.14,0,0,0,0,0,0,0.0,running
161,148,1,0,1,280.0,279.94,0.244,46.99,0,0,0,0,0,0,0.0,running
161,149,1,0,1,280.0,280.05,0.243,46.91,0,0,0,0,0,0,0.0,running
161,150,1,0,1,280.0,279.99,0.243,46.83,0,0,0,0,0,0,0.0,running
161,151,1,0,1,280.0,280.05,0.243,46.76,0,0,0,0,0,0,0.0,running
161,152,1,0,1,280.0,279.85,0.243,46.68,0,0,0,0,0,0,0.0,running
161,153,1,0,1,280.0,279.9,0.243,46.6,0,0,0,0,0,0,0.0,running
161,154,1,0,1,280.0,279.78,0.244,46.5,0,0,0,0,0,0,0.0,running
161,155,1,0,1,280.0,279.84,0.244,46.45,0,0,0,0,0,0,0.0,running
161,156,1,0,1,280.0,279.83,0.245,46.39,0,0,0,0,0,0,0.0,running
161,157,1,0,1,280.0,279.95,0.245,46.24,0,0,0,0,0,0,0.0,running
161,158,1,0,1,280.0,280.06,0.244,46.15,0,0,0,0,0,0,0.0,running
161,159,1,0,1,280.0,280.2,0.244,46.08,0,0,0,0,0,0,0.0,running
161,160,1,0,1,280.0,280.3,0.244,46.02,0,0,0,0,0,0,0.0,running
161,161,1,0,1,280.0,280.44,0.243,45.88,0,0,0,0,0,0,0.0,running
161,162,1,0,1,280.0,280.54,0.243,45.81,0,0,0,0,0,0,0.0,running
